code,browser,b&w,apple,andr,twit,wind,gmail,name,annotations
1f5de,images/1f5de_browser.png,images/1f5de_bw.png,missing,missing,missing,missing,missing,rolled-up newspaper,news;newspaper;object;paper;rolled
1f4d1,images/1f4d1_browser.png,images/1f4d1_bw.png,images/1f4d1_apple.png,images/1f4d1_andr.png,images/1f4d1_twit.png,images/1f4d1_wind.png,missing,bookmark tabs,bookmark;mark;marker;object;office;tabs
1f516,images/1f516_browser.png,images/1f516_bw.png,images/1f516_apple.png,images/1f516_andr.png,images/1f516_twit.png,images/1f516_wind.png,missing,bookmark,bookmark;mark;object
1f4b0,images/1f4b0_browser.png,images/1f4b0_bw.png,images/1f4b0_apple.png,images/1f4b0_andr.png,images/1f4b0_twit.png,images/1f4b0_wind.png,images/1f4b0_gmail.png,money bag,bag;dollar;money;moneybag;object;office
1f4b4,images/1f4b4_browser.png,images/1f4b4_bw.png,images/1f4b4_apple.png,images/1f4b4_andr.png,images/1f4b4_twit.png,images/1f4b4_wind.png,images/1f4b4_gmail.png,banknote with yen sign,bank;banknote;bill;currency;money;note;object;office;yen
1f4b5,images/1f4b5_browser.png,images/1f4b5_bw.png,images/1f4b5_apple.png,images/1f4b5_andr.png,images/1f4b5_twit.png,images/1f4b5_wind.png,missing,banknote with dollar sign,bank;banknote;bill;currency;dollar;money;note;object;office
1f4b6,images/1f4b6_browser.png,images/1f4b6_bw.png,images/1f4b6_apple.png,images/1f4b6_andr.png,images/1f4b6_twit.png,missing,missing,banknote with euro sign,bank;banknote;bill;currency;euro;money;note;object;office
1f4b7,images/1f4b7_browser.png,images/1f4b7_bw.png,images/1f4b7_apple.png,images/1f4b7_andr.png,images/1f4b7_twit.png,missing,missing,banknote with pound sign,bank;banknote;bill;currency;money;note;object;office;pound
1f4b8,images/1f4b8_browser.png,images/1f4b8_bw.png,images/1f4b8_apple.png,images/1f4b8_andr.png,images/1f4b8_twit.png,images/1f4b8_wind.png,missing,money with wings,bank;banknote;bill;dollar;fly;money;note;object;office;wings
1f4b3,images/1f4b3_browser.png,images/1f4b3_bw.png,images/1f4b3_apple.png,images/1f4b3_andr.png,images/1f4b3_twit.png,images/1f4b3_wind.png,missing,credit card,bank;card;credit;money;object;office
1f4b9,images/1f4b9_browser.png,images/1f4b9_bw.png,images/1f4b9_apple.png,images/1f4b9_andr.png,images/1f4b9_twit.png,images/1f4b9_wind.png,missing,chart with upwards trend and yen sign,bank;chart;currency;graph;growth;market;money;object;office;rise;symbol;trend;upward;yen
2709,images/2709_browser.png,images/2709_bw.png,missing,images/2709_andr.png,images/2709_twit.png,images/2709_wind.png,images/2709_gmail.png,envelope,e-mail;email;envelope;object;office
1f4e7,images/1f4e7_browser.png,images/1f4e7_bw.png,images/1f4e7_apple.png,images/1f4e7_andr.png,images/1f4e7_twit.png,images/1f4e7_wind.png,missing,e-mail symbol,communication;e-mail;email;letter;mail;object;office
1f4e8,images/1f4e8_browser.png,images/1f4e8_bw.png,images/1f4e8_apple.png,images/1f4e8_andr.png,images/1f4e8_twit.png,images/1f4e8_wind.png,missing,incoming envelope,communication;e-mail;email;envelope;incoming;letter;mail;object;office;receive
1f4e9,images/1f4e9_browser.png,images/1f4e9_bw.png,images/1f4e9_apple.png,images/1f4e9_andr.png,images/1f4e9_twit.png,images/1f4e9_wind.png,images/1f4e9_gmail.png,envelope with downwards arrow above,arrow;communication;down;e-mail;email;envelope;letter;mail;object;office;outgoing;sent
1f4e4,images/1f4e4_browser.png,images/1f4e4_bw.png,images/1f4e4_apple.png,images/1f4e4_andr.png,images/1f4e4_twit.png,images/1f4e4_wind.png,missing,outbox tray,box;communication;letter;mail;object;office;outbox;sent;tray
1f4e5,images/1f4e5_browser.png,images/1f4e5_bw.png,images/1f4e5_apple.png,images/1f4e5_andr.png,images/1f4e5_twit.png,images/1f4e5_wind.png,missing,inbox tray,box;communication;inbox;letter;mail;object;office;receive;tray
1f4e6,images/1f4e6_browser.png,images/1f4e6_bw.png,images/1f4e6_apple.png,images/1f4e6_andr.png,images/1f4e6_twit.png,images/1f4e6_wind.png,missing,package,box;communication;object;office;package;parcel
1f4eb,images/1f4eb_browser.png,images/1f4eb_bw.png,images/1f4eb_apple.png,images/1f4eb_andr.png,images/1f4eb_twit.png,images/1f4eb_wind.png,missing,closed mailbox with raised flag,closed;communication;flag;mail;mailbox;object;office;postbox
1f4ea,images/1f4ea_browser.png,images/1f4ea_bw.png,images/1f4ea_apple.png,images/1f4ea_andr.png,images/1f4ea_twit.png,images/1f4ea_wind.png,missing,closed mailbox with lowered flag,closed;communication;flag;lowered;mail;mailbox;object;office;postbox
1f4ec,images/1f4ec_browser.png,images/1f4ec_bw.png,images/1f4ec_apple.png,images/1f4ec_andr.png,images/1f4ec_twit.png,missing,missing,open mailbox with raised flag,communication;flag;mail;mailbox;object;office;open;postbox
1f4ed,images/1f4ed_browser.png,images/1f4ed_bw.png,images/1f4ed_apple.png,images/1f4ed_andr.png,images/1f4ed_twit.png,missing,missing,open mailbox with lowered flag,communication;flag;lowered;mail;mailbox;object;office;open;postbox
1f4ee,images/1f4ee_browser.png,images/1f4ee_bw.png,images/1f4ee_apple.png,images/1f4ee_andr.png,images/1f4ee_twit.png,images/1f4ee_wind.png,missing,postbox,communication;mail;mailbox;object;office;postbox
1f5f3,images/1f5f3_browser.png,images/1f5f3_bw.png,missing,missing,missing,missing,missing,ballot box with ballot,ballot;box;object
270f,images/270f_browser.png,images/270f_bw.png,missing,images/270f_andr.png,images/270f_twit.png,images/270f_wind.png,images/270f_gmail.png,pencil,object;office;pencil
2712,images/2712_browser.png,images/2712_bw.png,missing,images/2712_andr.png,images/2712_twit.png,images/2712_wind.png,images/2712_gmail.png,black nib,nib;object;office;pen
1f58b,images/1f58b_browser.png,images/1f58b_bw.png,missing,missing,missing,missing,missing,lower left fountain pen,communication;fountain;object;office;pen
1f58a,images/1f58a_browser.png,images/1f58a_bw.png,missing,missing,missing,missing,missing,lower left ballpoint pen,ballpoint;communication;object;office;pen
1f58c,images/1f58c_browser.png,images/1f58c_bw.png,missing,missing,missing,missing,missing,lower left paintbrush,communication;object;office;paintbrush;painting
1f58d,images/1f58d_browser.png,images/1f58d_bw.png,missing,missing,missing,missing,missing,lower left crayon,communication;crayon;object;office
1f4dd,images/1f4dd_browser.png,images/1f4dd_bw.png,images/1f4dd_apple.png,images/1f4dd_andr.png,images/1f4dd_twit.png,images/1f4dd_wind.png,images/1f4dd_gmail.png,memo,communication;memo;object;office;pencil
1f4bc,images/1f4bc_browser.png,images/1f4bc_bw.png,images/1f4bc_apple.png,images/1f4bc_andr.png,images/1f4bc_twit.png,images/1f4bc_wind.png,missing,briefcase,briefcase;object;office;person
1f4c1,images/1f4c1_browser.png,images/1f4c1_bw.png,images/1f4c1_apple.png,images/1f4c1_andr.png,images/1f4c1_twit.png,images/1f4c1_wind.png,missing,file folder,file;folder;object;office
1f4c2,images/1f4c2_browser.png,images/1f4c2_bw.png,images/1f4c2_apple.png,images/1f4c2_andr.png,images/1f4c2_twit.png,images/1f4c2_wind.png,missing,open file folder,file;folder;object;office;open
1f5c2,images/1f5c2_browser.png,images/1f5c2_bw.png,missing,missing,missing,missing,missing,card index dividers,card;dividers;index;object;office
1f4c5,images/1f4c5_browser.png,images/1f4c5_bw.png,images/1f4c5_apple.png,images/1f4c5_andr.png,images/1f4c5_twit.png,images/1f4c5_wind.png,missing,calendar,calendar;date;object;office
1f4c6,images/1f4c6_browser.png,images/1f4c6_bw.png,images/1f4c6_apple.png,images/1f4c6_andr.png,images/1f4c6_twit.png,images/1f4c6_wind.png,missing,tear-off calendar,calendar;object;office
1f5d2,images/1f5d2_browser.png,images/1f5d2_bw.png,missing,missing,missing,missing,missing,spiral note pad,note;object;office;pad;spiral
1f5d3,images/1f5d3_browser.png,images/1f5d3_bw.png,missing,missing,missing,missing,missing,spiral calendar pad,calendar;object;office;pad;spiral
1f4c7,images/1f4c7_browser.png,images/1f4c7_bw.png,images/1f4c7_apple.png,images/1f4c7_andr.png,images/1f4c7_twit.png,images/1f4c7_wind.png,missing,card index,card;index;object;office;rolodex
1f4c8,images/1f4c8_browser.png,images/1f4c8_bw.png,images/1f4c8_apple.png,images/1f4c8_andr.png,images/1f4c8_twit.png,images/1f4c8_wind.png,missing,chart with upwards trend,chart;graph;growth;object;office;trend;upward
1f4c9,images/1f4c9_browser.png,images/1f4c9_bw.png,images/1f4c9_apple.png,images/1f4c9_andr.png,images/1f4c9_twit.png,images/1f4c9_wind.png,missing,chart with downwards trend,chart;down;graph;object;office;trend
1f4ca,images/1f4ca_browser.png,images/1f4ca_bw.png,images/1f4ca_apple.png,images/1f4ca_andr.png,images/1f4ca_twit.png,images/1f4ca_wind.png,missing,bar chart,bar;chart;graph;object;office
1f4cb,images/1f4cb_browser.png,images/1f4cb_bw.png,images/1f4cb_apple.png,images/1f4cb_andr.png,images/1f4cb_twit.png,images/1f4cb_wind.png,missing,clipboard,clipboard;object;office
1f4cc,images/1f4cc_browser.png,images/1f4cc_bw.png,images/1f4cc_apple.png,images/1f4cc_andr.png,images/1f4cc_twit.png,images/1f4cc_wind.png,missing,pushpin,object;office;pin;pushpin
1f4cd,images/1f4cd_browser.png,images/1f4cd_bw.png,images/1f4cd_apple.png,images/1f4cd_andr.png,images/1f4cd_twit.png,images/1f4cd_wind.png,missing,round pushpin,object;office;pin;place;pushpin
1f4ce,images/1f4ce_browser.png,images/1f4ce_bw.png,images/1f4ce_apple.png,images/1f4ce_andr.png,images/1f4ce_twit.png,images/1f4ce_wind.png,images/1f4ce_gmail.png,paperclip,object;office;paperclip
1f587,images/1f587_browser.png,images/1f587_bw.png,missing,missing,missing,missing,missing,linked paperclips,communication;link;object;office;paperclip
1f4cf,images/1f4cf_browser.png,images/1f4cf_bw.png,images/1f4cf_apple.png,images/1f4cf_andr.png,images/1f4cf_twit.png,images/1f4cf_wind.png,missing,straight ruler,object;office;ruler;straight edge
1f4d0,images/1f4d0_browser.png,images/1f4d0_bw.png,images/1f4d0_apple.png,images/1f4d0_andr.png,images/1f4d0_twit.png,images/1f4d0_wind.png,missing,triangular ruler,object;office;ruler;set;triangle
2702,images/2702_browser.png,images/2702_bw.png,missing,images/2702_andr.png,images/2702_twit.png,images/2702_wind.png,images/2702_gmail.png,black scissors,object;office;scissors;tool
1f5c3,images/1f5c3_browser.png,images/1f5c3_bw.png,missing,missing,missing,missing,missing,card file box,box;card;file;object;office
1f5c4,images/1f5c4_browser.png,images/1f5c4_bw.png,missing,missing,missing,missing,missing,file cabinet,cabinet;file;object;office
1f5d1,images/1f5d1_browser.png,images/1f5d1_bw.png,missing,missing,missing,missing,missing,wastebasket,object;office;wastebasket
1f512,images/1f512_browser.png,images/1f512_bw.png,images/1f512_apple.png,images/1f512_andr.png,images/1f512_twit.png,images/1f512_wind.png,missing,lock,closed;lock;object
1f513,images/1f513_browser.png,images/1f513_bw.png,images/1f513_apple.png,images/1f513_andr.png,images/1f513_twit.png,images/1f513_wind.png,missing,open lock,lock;object;open;unlock
1f50f,images/1f50f_browser.png,images/1f50f_bw.png,images/1f50f_apple.png,images/1f50f_andr.png,images/1f50f_twit.png,images/1f50f_wind.png,missing,lock with ink pen,ink;lock;nib;object;pen;privacy
1f510,images/1f510_browser.png,images/1f510_bw.png,images/1f510_apple.png,images/1f510_andr.png,images/1f510_twit.png,images/1f510_wind.png,missing,closed lock with key,closed;key;lock;object;secure
1f511,images/1f511_browser.png,images/1f511_bw.png,images/1f511_apple.png,images/1f511_andr.png,images/1f511_twit.png,images/1f511_wind.png,images/1f511_gmail.png,key,key;lock;object;password
1f5dd,images/1f5dd_browser.png,images/1f5dd_bw.png,missing,missing,missing,missing,missing,old key,clue;key;lock;object;old
1f528,images/1f528_browser.png,images/1f528_bw.png,images/1f528_apple.png,images/1f528_andr.png,images/1f528_twit.png,images/1f528_wind.png,missing,hammer,hammer;object;tool
26cf,images/26cf_browser.png,images/26cf_bw.png,missing,missing,missing,missing,missing,pick,mining;object;pick;tool
2692,images/2692_browser.png,images/2692_bw.png,missing,missing,missing,missing,missing,hammer and pick,hammer;object;pick;tool
1f6e0,images/1f6e0_browser.png,images/1f6e0_bw.png,missing,missing,missing,missing,missing,hammer and wrench,hammer;object;tool;wrench
1f527,images/1f527_browser.png,images/1f527_bw.png,images/1f527_apple.png,images/1f527_andr.png,images/1f527_twit.png,images/1f527_wind.png,images/1f527_gmail.png,wrench,object;tool;wrench
1f529,images/1f529_browser.png,images/1f529_bw.png,images/1f529_apple.png,images/1f529_andr.png,images/1f529_twit.png,images/1f529_wind.png,missing,nut and bolt,bolt;nut;object;tool
2699,images/2699_browser.png,images/2699_bw.png,missing,missing,missing,missing,missing,gear,gear;object;tool
1f5dc,images/1f5dc_browser.png,images/1f5dc_bw.png,missing,missing,missing,missing,missing,compression,compression;object;tool;vice
2697,images/2697_browser.png,images/2697_bw.png,missing,missing,missing,missing,missing,alembic,alembic;chemistry;object;tool
2696,images/2696_browser.png,images/2696_bw.png,missing,missing,missing,missing,missing,scales,balance;justice;libra;object;scales;tool;weight;zodiac
1f517,images/1f517_browser.png,images/1f517_bw.png,images/1f517_apple.png,images/1f517_andr.png,images/1f517_twit.png,images/1f517_wind.png,missing,link symbol,link;object;symbol
26d3,images/26d3_browser.png,images/26d3_bw.png,missing,missing,missing,missing,missing,chains,chain;object
1f489,images/1f489_browser.png,images/1f489_bw.png,images/1f489_apple.png,images/1f489_andr.png,images/1f489_twit.png,images/1f489_wind.png,missing,syringe,doctor;medicine;needle;object;shot;sick;syringe;tool
1f48a,images/1f48a_browser.png,images/1f48a_bw.png,images/1f48a_apple.png,images/1f48a_andr.png,images/1f48a_twit.png,images/1f48a_wind.png,missing,pill,doctor;medicine;object;pill;sick
1f5e1,images/1f5e1_browser.png,images/1f5e1_bw.png,missing,missing,missing,missing,missing,dagger knife,dagger;knife;object;weapon
1f52a,images/1f52a_browser.png,images/1f52a_bw.png,images/1f52a_apple.png,images/1f52a_andr.png,images/1f52a_twit.png,images/1f52a_wind.png,missing,hocho,cooking;hocho;knife;object;tool;weapon
2694,images/2694_browser.png,images/2694_bw.png,missing,missing,missing,missing,missing,crossed swords,crossed;object;swords;weapon
1f52b,images/1f52b_browser.png,images/1f52b_bw.png,images/1f52b_apple.png,images/1f52b_andr.png,images/1f52b_twit.png,images/1f52b_wind.png,missing,pistol,gun;object;pistol;revolver;tool;weapon
1f6e1,images/1f6e1_browser.png,images/1f6e1_bw.png,missing,missing,missing,missing,missing,shield,object;shield;weapon
1f3f9,images/1f3f9_browser.png,images/1f3f9_bw.png,missing,missing,missing,missing,missing,bow and arrow,archer;arrow;bow;object;sagittarius;sport;tool;weapon;zodiac
1f3c1,images/1f3c1_browser.png,images/1f3c1_bw.png,images/1f3c1_apple.png,images/1f3c1_andr.png,images/1f3c1_twit.png,images/1f3c1_wind.png,images/1f3c1_gmail.png,chequered flag,checkered;chequered;flag;object;place;racing;sport
1f3f3,images/1f3f3_browser.png,images/1f3f3_bw.png,missing,missing,missing,missing,missing,waving white flag,flag;object;waving
1f3f4,images/1f3f4_browser.png,images/1f3f4_bw.png,missing,missing,missing,missing,missing,waving black flag,flag;object;waving
1f6a9,images/1f6a9_browser.png,images/1f6a9_bw.png,images/1f6a9_apple.png,images/1f6a9_andr.png,images/1f6a9_twit.png,images/1f6a9_wind.png,images/1f6a9_gmail.png,triangular flag on post,flag;object;place;post;travel
1f6ac,images/1f6ac_browser.png,images/1f6ac_bw.png,images/1f6ac_apple.png,images/1f6ac_andr.png,images/1f6ac_twit.png,images/1f6ac_wind.png,images/1f6ac_gmail.png,smoking symbol,activity;object;smoking
26b0,images/26b0_browser.png,images/26b0_bw.png,missing,missing,missing,missing,missing,coffin,coffin;death;object
26b1,images/26b1_browser.png,images/26b1_bw.png,missing,missing,missing,missing,missing,funeral urn,death;funeral;object;urn
1f5ff,images/1f5ff_browser.png,images/1f5ff_bw.png,images/1f5ff_apple.png,images/1f5ff_andr.png,images/1f5ff_twit.png,images/1f5ff_wind.png,missing,moyai,face;moyai;place;statue;travel
1f6e2,images/1f6e2_browser.png,images/1f6e2_bw.png,missing,missing,missing,missing,missing,oil drum,drum;object;oil
1f52e,images/1f52e_browser.png,images/1f52e_bw.png,images/1f52e_apple.png,images/1f52e_andr.png,images/1f52e_twit.png,images/1f52e_wind.png,missing,crystal ball,ball;crystal;fairy tale;fantasy;fortune;object;tool
1f3e7,images/1f3e7_browser.png,images/1f3e7_bw.png,images/1f3e7_apple.png,images/1f3e7_andr.png,images/1f3e7_twit.png,images/1f3e7_wind.png,images/1f3e7_gmail.png,automated teller machine,atm;automated;bank;place;sign;symbol;teller
1f6ae,images/1f6ae_browser.png,images/1f6ae_bw.png,images/1f6ae_apple.png,images/1f6ae_andr.png,images/1f6ae_twit.png,missing,missing,put litter in its place symbol,litter;litterbox;place;symbol;travel
1f6b0,images/1f6b0_browser.png,images/1f6b0_bw.png,images/1f6b0_apple.png,images/1f6b0_andr.png,images/1f6b0_twit.png,missing,missing,potable water symbol,drink;potable;sign;symbol;travel;water
267f,images/267f_browser.png,images/267f_bw.png,images/267f_apple.png,images/267f_andr.png,images/267f_twit.png,images/267f_wind.png,images/267f_gmail.png,wheelchair symbol,access;sign;symbol;travel;wheelchair
1f6b9,images/1f6b9_browser.png,images/1f6b9_bw.png,images/1f6b9_apple.png,images/1f6b9_andr.png,images/1f6b9_twit.png,images/1f6b9_wind.png,missing,mens symbol,lavatory;man;restroom;sign;symbol;travel;wc
1f6ba,images/1f6ba_browser.png,images/1f6ba_bw.png,images/1f6ba_apple.png,images/1f6ba_andr.png,images/1f6ba_twit.png,images/1f6ba_wind.png,missing,womens symbol,lavatory;restroom;sign;symbol;travel;wc;woman
1f6bb,images/1f6bb_browser.png,images/1f6bb_bw.png,images/1f6bb_apple.png,images/1f6bb_andr.png,images/1f6bb_twit.png,images/1f6bb_wind.png,images/1f6bb_gmail.png,restroom,lavatory;restroom;sign;symbol;travel;wc
